Brand,Category,Subcategory,Section,Product,combinado,Sku,Url
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,"Camión Varilla Corrug. 1/2"" x 6 m - 2000 und","Acerias Paz del Río Camión Varilla Corrug. 1/2"" x 6 m - 2000 und",100201024004213,https://s3.amazonaws.com/co-prod-shared-images/b60aea97-14f3-464c-b3fd-8d4a7ac2a3d5
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,"Varilla Corrugada G60 5/8"" X 6m - 15 Un","Acerias Paz del Río Varilla Corrugada G60 5/8"" X 6m - 15 Un",100201024000177,https://s3.amazonaws.com/co-prod-shared-images/7ef9f122-b1ae-4a4e-8041-b8e04e62f91f
Acerias Paz del Río,Hierro y acero,Rollos y Alambres de Acero,Derivados del acero,Alambre Negro Recocido C17 x 25 kg,Acerias Paz del Río Alambre Negro Recocido C17 x 25 kg,100221024000710,https://s3.amazonaws.com/co-prod-shared-images/030fa58d-1a48-4a0f-89dd-b2bb4be12060
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,"Varilla Corrugada G-60 - 1/4"" x 6 m","Acerias Paz del Río Varilla Corrugada G-60 - 1/4"" x 6 m",100201024000702,https://s3.amazonaws.com/co-prod-shared-images/b4ba0b04-7198-4a49-b384-12fb80fae306
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Varilla Corrugada G-60 - 9 mm x 6 m,Acerias Paz del Río Varilla Corrugada G-60 - 9 mm x 6 m,100201024000703,https://s3.amazonaws.com/co-prod-shared-images/31fb330e-b33e-4b8d-b44d-f08db7392e43
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Camión Varilla Corrug. 12 mm x 6 m - 2000 und,Acerias Paz del Río Camión Varilla Corrug. 12 mm x 6 m - 2000 und,100201024004214,https://s3.amazonaws.com/co-prod-shared-images/1ff86904-356b-4d02-9e2f-98f5a9770ec9
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Varilla Corrugada G60 12 mm X 6m - 15 Un,Acerias Paz del Río Varilla Corrugada G60 12 mm X 6m - 15 Un,100201024000165,https://s3.amazonaws.com/co-prod-shared-images/66726dbf-3304-4390-b35a-91e89c264ebf
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,"Varilla Corrugada G60 3/8"" X 6m - 15 Un","Acerias Paz del Río Varilla Corrugada G60 3/8"" X 6m - 15 Un",100201024000171,https://s3.amazonaws.com/co-prod-shared-images/953b38cb-bce3-47b3-84ae-1de3c71cdb06
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Camión Varilla Corrug. 9 mm x 6 m - 2000 und,Acerias Paz del Río Camión Varilla Corrug. 9 mm x 6 m - 2000 und,100201024004215,https://s3.amazonaws.com/co-prod-shared-images/41e7d710-a8ff-4af7-b373-aa68ae349fa2
Acerias Paz del Río,Hierro y acero,Rollos y Alambres de Acero,Derivados del acero,"Rollo Corrugado G60 1/4""","Acerias Paz del Río Rollo Corrugado G60 1/4""",100231024000708,https://s3.amazonaws.com/co-prod-shared-images/792dfdfa-7623-4a77-a9f7-0479077d1f67
Acerias Paz del Río,Hierro y acero,Mallas,Derivados del acero,Malla Electrosoldada XX-084 4 mm 15 x 15 cm,Acerias Paz del Río Malla Electrosoldada XX-084 4 mm 15 x 15 cm,100610024000711,https://s3.amazonaws.com/co-prod-shared-images/adf020d8-520a-4cbc-ae50-2e2c30d9940d
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,"Varilla Corrugada G60 1/4"" X 6m - 15 Un","Acerias Paz del Río Varilla Corrugada G60 1/4"" X 6m - 15 Un",100201024000155,https://s3.amazonaws.com/co-prod-shared-images/e3c04ef7-9d12-4dc0-b68b-40248f668a92
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Varilla Corrugada G-60 - 8.5 mm x 6 m,Acerias Paz del Río Varilla Corrugada G-60 - 8.5 mm x 6 m,100201024003142,https://s3.amazonaws.com/co-prod-shared-images/52e36999-99f0-4971-a437-7e413269ee43
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Varilla Corrugada G60 9 mm X 6m - 15 Un,Acerias Paz del Río Varilla Corrugada G60 9 mm X 6m - 15 Un,100201024000183,https://s3.amazonaws.com/co-prod-shared-images/dd3251bf-90ce-4281-aab6-da8198afda74
Acerias Paz del Río,Hierro y acero,Varillas,Varillas,Varilla Corrugada G-60 - 12 mm x 6 m,Acerias Paz del Río Varilla Corrugada G-60 - 12 mm x 6 m,100201024000705,https://s3.amazonaws.com/co-prod-shared-images/3950bb66-d070-43fc-a5c2-d5ea18d803dd
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 2"" x 500 g","Aceros Turia Puntillas 2"" x 500 g",120160081007728,https://s3.amazonaws.com/co-prod-shared-images/06417c39-9f71-44d9-a0cd-156d920467d9
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 6.5 mm x 6 m,Aceros Turia Grafíl - 6.5 mm x 6 m,100204081007739,https://s3.amazonaws.com/co-prod-shared-images/d9f6eb6f-89df-4d11-8080-16d9cb1e0860
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 2-1/2"" x 400 g","Aceros Turia Puntillas 2-1/2"" x 400 g",120160081007726,https://s3.amazonaws.com/co-prod-shared-images/1dc9baf4-e66e-46fa-937c-23868beacae7
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 4 mm x 6 m,Aceros Turia Grafíl - 4 mm x 6 m,100204081007731,https://s3.amazonaws.com/co-prod-shared-images/22290347-b622-43b2-abd6-d3a9c30f7fc6
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 3"" x 400 g","Aceros Turia Puntillas 3"" x 400 g",120160081007727,https://s3.amazonaws.com/co-prod-shared-images/38ddcfef-d97e-4b8e-b8cc-3a41e503e21b
Aceros Turia,Hierro y acero,Rollos y Alambres de Acero,Derivados del acero,Alambre Recocido C17 x 25 kg,Aceros Turia Alambre Recocido C17 x 25 kg,100221081007724,https://s3.amazonaws.com/co-prod-shared-images/423c5ef2-7568-4524-bb13-7ff87c4b3daf
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 6 mm x 6 m,Aceros Turia Grafíl - 6 mm x 6 m,100204081007738,https://s3.amazonaws.com/co-prod-shared-images/534aef18-f9c5-4f32-815d-cbca4e711001
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 4.5 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 4.5 mm - 15 x 15 cm,100610081003587,https://s3.amazonaws.com/co-prod-shared-images/6ce2e120-d44a-47c3-9150-12571f07007d
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 7 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 7 mm - 15 x 15 cm,100610081003592,https://s3.amazonaws.com/co-prod-shared-images/b2bf243d-09be-400d-b0e3-ed68ad85f581
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 3"" x 500 g","Aceros Turia Puntillas 3"" x 500 g",120160081007730,https://s3.amazonaws.com/co-prod-shared-images/962ee9ef-ac20-4a2d-b613-86a5ce169b16
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 5 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 5 mm - 15 x 15 cm,100610081003588,https://s3.amazonaws.com/co-prod-shared-images/9783dfda-027c-4309-bb8e-7848ce9338ce
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 4 mm-15 x 15 cm,Aceros Turia Malla Electros. Estándar 4 mm-15 x 15 cm,100610081003586,https://s3.amazonaws.com/co-prod-shared-images/07d029a7-3b19-47af-84f3-73fa382c7d94
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 5 mm x 6 m,Aceros Turia Grafíl - 5 mm x 6 m,100204081007733,https://s3.amazonaws.com/co-prod-shared-images/ad7562ff-dc36-4f9f-8104-d11cd164111a
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 5.5 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 5.5 mm - 15 x 15 cm,100610081003589,https://s3.amazonaws.com/co-prod-shared-images/8c82b8c5-699f-46de-b813-1d0c9d687d86
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 6 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 6 mm - 15 x 15 cm,100610081003590,https://s3.amazonaws.com/co-prod-shared-images/44fa797f-ea0b-438c-b5ee-a9fada1283cc
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 2"" x 400 g","Aceros Turia Puntillas 2"" x 400 g",120160081007725,https://s3.amazonaws.com/co-prod-shared-images/98c53b9f-f081-405b-95a5-2fd70d688c5c
Aceros Turia,Ferretería y Maderas,"Clavos, Puntillas y Remaches",Ferretería,"Puntillas 2-1/2"" x 500 g","Aceros Turia Puntillas 2-1/2"" x 500 g",120160081007729,https://s3.amazonaws.com/co-prod-shared-images/095c7ca1-f99e-4d73-a445-faf4381c54fd
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 4.5 mm x 6 m,Aceros Turia Grafíl - 4.5 mm x 6 m,100204081007732,https://s3.amazonaws.com/co-prod-shared-images/caffbcd1-62ef-4daf-953d-a76c23026968
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electros. Estándar 6.5 mm - 15 x 15 cm,Aceros Turia Malla Electros. Estándar 6.5 mm - 15 x 15 cm,100610081003591,https://s3.amazonaws.com/co-prod-shared-images/28c600dd-1fe1-4661-8299-fdc17197a083
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 7 mm x 6 m,Aceros Turia Grafíl - 7 mm x 6 m,100204081007740,https://s3.amazonaws.com/co-prod-shared-images/f283e82d-1da8-414f-b30f-41b817d50d05
Aceros Turia,Hierro y acero,Varillas,Derivados del acero,Grafíl - 5.5 mm x 6 m,Aceros Turia Grafíl - 5.5 mm x 6 m,100204081007734,https://s3.amazonaws.com/co-prod-shared-images/faca9a63-f19e-4c44-b65a-a95a06b8e8aa
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electrosoldada Standar 15 x 15 - 8.0 mm,Aceros Turia Malla Electrosoldada Standar 15 x 15 - 8.0 mm,100610081000815,https://s3.amazonaws.com/co-prod-shared-images/151650b0-589c-42b8-bd23-d9b7250e68d6
Aceros Turia,Hierro y acero,Mallas,Derivados del acero,Malla Electrosoldada Standar 15 x 15 - 7.5 mm,Aceros Turia Malla Electrosoldada Standar 15 x 15 - 7.5 mm,100610081000126,https://s3.amazonaws.com/co-prod-shared-images/d8ea9e9f-4551-43b6-ad23-dbc4e1f84647
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Codo 90° de gres 6""","Acesa Gressa Codo 90° de gres 6""",160913048002137,https://s3.amazonaws.com/co-prod-shared-images/e6ea6003-722a-4a8a-a799-3d9f6ea2596b
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Sifon de gres 6""","Acesa Gressa Sifon de gres 6""",160919048002139,https://s3.amazonaws.com/co-prod-shared-images/eefc9496-f421-41b8-8e53-d5088c3f2749
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 4""","Acesa Gressa Yee de gres 4""",160916048002140,https://s3.amazonaws.com/co-prod-shared-images/16cf2fe7-115a-441a-9ec3-bdc3adc03a71
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 14""","Acesa Gressa Tubo de gres 14""",160900148002133,https://s3.amazonaws.com/co-prod-shared-images/7ba68be3-0a15-463d-9d67-f33c5924a2f8
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo Curvo de gres 6""","Acesa Gressa Tubo Curvo de gres 6""",160900148002135,https://s3.amazonaws.com/co-prod-shared-images/ea21302a-03bf-42f0-97b4-341dc711df2e
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Rejilla Estructural Recocido,Acesa Gressa Ladrillo Rejilla Estructural Recocido,100103048002121,https://s3.amazonaws.com/co-prod-shared-images/52c15543-6315-4224-819d-9bd0522e6c83
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 8""","Acesa Gressa Yee de gres 8""",160916048002142,https://s3.amazonaws.com/co-prod-shared-images/1ead6585-704b-4987-80e8-37cd8dc6ef11
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 10""","Acesa Gressa Tubo de gres 10""",160900148002131,https://s3.amazonaws.com/co-prod-shared-images/60b85d67-7963-4834-b44e-b117be7a389d
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Macizo Pequeño Cocido,Acesa Gressa Ladrillo Macizo Pequeño Cocido,100102048002126,https://s3.amazonaws.com/co-prod-shared-images/bdee9dfc-e0c9-4a10-826d-2cda9c7894be
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Bloque No.5 - 30 x 20 x 12 cm,Acesa Gressa Ladrillo Bloque No.5 - 30 x 20 x 12 cm,100101048002117,https://s3.amazonaws.com/co-prod-shared-images/a0a85db0-4d3e-43d5-b8fc-4d8a044c184d
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,"Aseo, Baños y Cocinas",Ladrillo Adoquin Rectangular Pequeño,Acesa Gressa Ladrillo Adoquin Rectangular Pequeño,100104048002113,https://s3.amazonaws.com/co-prod-shared-images/86c1405b-7498-4e81-80c3-f0573de4eed2
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,"Aseo, Baños y Cocinas",Ladrillo Adoquin Rectangular,Acesa Gressa Ladrillo Adoquin Rectangular,100104048002112,https://s3.amazonaws.com/co-prod-shared-images/0e29dda6-7377-4396-bc61-ee691198f39e
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 8""","Acesa Gressa Tubo de gres 8""",160900148002130,https://s3.amazonaws.com/co-prod-shared-images/0e927bbf-00a7-4ffe-9045-992b0bf91326
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo Curvo de gres 4""","Acesa Gressa Tubo Curvo de gres 4""",160900148002134,https://s3.amazonaws.com/co-prod-shared-images/0906d5b2-b45d-4e3a-910e-5ffec4172a07
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Macizo Pequeño Recocido,Acesa Gressa Ladrillo Macizo Pequeño Recocido,100101048002127,https://s3.amazonaws.com/co-prod-shared-images/bf3f54d9-d4b1-415a-8378-cf440f9cca73
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 14""","Acesa Gressa Yee de gres 14""",160916048002145,https://s3.amazonaws.com/co-prod-shared-images/de90ebf6-16a7-4454-bd4b-3fe43a686eba
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Sifon de gres 4""","Acesa Gressa Sifon de gres 4""",160919048002138,https://s3.amazonaws.com/co-prod-shared-images/1805d0d4-2fde-4dee-98b7-863d53cd4e8d
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 6""","Acesa Gressa Yee de gres 6""",160916048002141,https://s3.amazonaws.com/co-prod-shared-images/038f58fd-ab1c-4d57-8404-df8086bfe0b7
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Rejilla Estructural Cocido,Acesa Gressa Ladrillo Rejilla Estructural Cocido,100103048002120,https://s3.amazonaws.com/co-prod-shared-images/41c26975-ba19-4429-b868-74c97a5b9352
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 12""","Acesa Gressa Tubo de gres 12""",160900148002132,https://s3.amazonaws.com/co-prod-shared-images/67f4a7ae-9606-490b-95dd-02c542793454
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Portante Recocido,Acesa Gressa Ladrillo Portante Recocido,100103048002123,https://s3.amazonaws.com/co-prod-shared-images/25d87573-1cd5-4aa3-93c2-34c8bbafa1dd
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,"Aseo, Baños y Cocinas",Adoquin Cotbatín Tráfico Liviano,Acesa Gressa Adoquin Cotbatín Tráfico Liviano,100104048002115,https://s3.amazonaws.com/co-prod-shared-images/33c76704-5cef-47dc-a42c-83ac4fcd6590
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 10""","Acesa Gressa Yee de gres 10""",160916048002143,https://s3.amazonaws.com/co-prod-shared-images/e8012903-3bec-4359-b70a-46b3430b81c6
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 6""","Acesa Gressa Tubo de gres 6""",160900148002129,https://s3.amazonaws.com/co-prod-shared-images/3e5cfbc8-3280-4b78-9bc6-b051a6648029
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Yee de gres 12""","Acesa Gressa Yee de gres 12""",160916048002144,https://s3.amazonaws.com/co-prod-shared-images/4e0ef6e6-db26-4dd2-ac9a-522a033fd3cf
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Tubo de gres 4""","Acesa Gressa Tubo de gres 4""",160900148002128,https://s3.amazonaws.com/co-prod-shared-images/6fb215f8-6421-4b5b-a57a-4bf511f19ada
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Medio Bloque No.4 - 15 x 20 x 10 cm,Acesa Gressa Ladrillo Medio Bloque No.4 - 15 x 20 x 10 cm,100101048002118,https://s3.amazonaws.com/co-prod-shared-images/0195b1be-00a6-45ae-96c4-95c8739780ee
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Rejilla Estructural Vitrificado,Acesa Gressa Ladrillo Rejilla Estructural Vitrificado,100103048002628,https://s3.amazonaws.com/co-prod-shared-images/041cb5b3-6314-455d-ad0e-e6b28d66eef9
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Bloque No.4 - 30 x 20 x 10 cm,Acesa Gressa Ladrillo Bloque No.4 - 30 x 20 x 10 cm,100101048002116,https://s3.amazonaws.com/co-prod-shared-images/94025c8d-6a9d-40f2-9a7f-381d95e78b81
Acesa Gressa,Tubería,Tubería Gres Vitrificado,Plomería,"Codo 90° de gres 4""","Acesa Gressa Codo 90° de gres 4""",160913048002136,https://s3.amazonaws.com/co-prod-shared-images/43e15120-d7ed-4346-89ee-5f06146d05b5
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Portante Cocido,Acesa Gressa Ladrillo Portante Cocido,100103048002122,https://s3.amazonaws.com/co-prod-shared-images/46805dce-f814-43d0-9d84-69b27131cd49
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Macizo Recocido,Acesa Gressa Ladrillo Macizo Recocido,100102048002125,https://s3.amazonaws.com/co-prod-shared-images/5ec81523-e836-46ff-9469-433c13cb0da9
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,"Aseo, Baños y Cocinas",Adoquin Cotbatín Tráfico Pesado,Acesa Gressa Adoquin Cotbatín Tráfico Pesado,100104048002114,https://s3.amazonaws.com/co-prod-shared-images/a4fe8bc2-b448-41a6-9ea5-d3c9e36685c0
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Medio Bloque No.5 - 15 x 20 x 12 cm,Acesa Gressa Ladrillo Medio Bloque No.5 - 15 x 20 x 12 cm,100101048002119,https://s3.amazonaws.com/co-prod-shared-images/3738b0dd-6fd3-407f-82a1-e705a5c17d94
Acesa Gressa,Ferretería y Maderas,Ladrillos y Bloques,Ladrillos y Gravas,Ladrillo Macizo Cocido,Acesa Gressa Ladrillo Macizo Cocido,100102048002124,https://s3.amazonaws.com/co-prod-shared-images/15906bb2-73e2-4c36-8b92-933cda73b3b9
Acesco,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja La Guerrera Cal 30 - 1.01 x 3 mts - Rojo,Acesco Teja La Guerrera Cal 30 - 1.01 x 3 mts - Rojo,140121067002850,https://s3.amazonaws.com/co-prod-shared-images/73a0a154-c9be-4eee-b8a2-70bd6031a93b
Acesco,Techos y Drywall,Accesorios para Cubiertas,Tejas,Caballete La Guerrera Verde Cal 30 - 0.60 x 2 m,Acesco Caballete La Guerrera Verde Cal 30 - 0.60 x 2 m,140233067002855,https://s3.amazonaws.com/co-prod-shared-images/1d0349af-5444-4929-8e9d-db02b65a020a
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,"MetalDeck 2"" Grado 50 Cal 22 - 0.94 x 5.10 m","Acesco MetalDeck 2"" Grado 50 Cal 22 - 0.94 x 5.10 m",100630067002858,https://s3.amazonaws.com/co-prod-shared-images/27164b43-694f-4eb3-97a9-99ae16edac1b
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,Perfil C 100 x 50 Cal 16 x 6 m - Negro,Acesco Perfil C 100 x 50 Cal 16 x 6 m - Negro,100251067002861,https://s3.amazonaws.com/co-prod-shared-images/76e8e1cd-e6ab-4520-8f6a-be874806861d
Acesco,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja La Guerrera Cal 30 - 1.01 x 6 mts - Rojo,Acesco Teja La Guerrera Cal 30 - 1.01 x 6 mts - Rojo,140121067002851,https://s3.amazonaws.com/co-prod-shared-images/c812952d-8e89-41a2-beff-18ccb345d8ca
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,"MetalDeck 2"" Grado 50 Cal 22 - 0.94 x 6.10 m","Acesco MetalDeck 2"" Grado 50 Cal 22 - 0.94 x 6.10 m",100630067002860,https://s3.amazonaws.com/co-prod-shared-images/e72a8b8f-a431-4355-8318-ace3eca8e594
Acesco,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja La Guerrera Cal 30 - 1.01 x 6 mts - Verde,Acesco Teja La Guerrera Cal 30 - 1.01 x 6 mts - Verde,140121067002854,https://s3.amazonaws.com/co-prod-shared-images/5eea07e9-58b8-4816-b65b-353fcef8b45b
Acesco,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja La Guerrera Cal 30 1.01 x 3 mts - Azul,Acesco Teja La Guerrera Cal 30 1.01 x 3 mts - Azul,140121067002847,https://s3.amazonaws.com/co-prod-shared-images/8af4bab8-a450-45fc-a4cb-755e0af42a9a
Acesco,Techos y Drywall,Accesorios para Cubiertas,Tejas,Caballete La Guerrera Azul Cal 30 - 0.60 x 2 m,Acesco Caballete La Guerrera Azul Cal 30 - 0.60 x 2 m,140233067002849,https://s3.amazonaws.com/co-prod-shared-images/f6185b53-77a7-4b69-9779-5be7cba48b95
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,"Tubo Cerramiento Neg. 1-1/4"" (1.90 mm) x 6 m","Acesco Tubo Cerramiento Neg. 1-1/4"" (1.90 mm) x 6 m",100261067002868,https://s3.amazonaws.com/co-prod-shared-images/3ad58932-bc64-44bb-94c4-16abc460ffd8
Acesco,Techos y Drywall,Tejas y Cubiertas,Tejas,Teja Zinc Cal 35 - 0.80 x 2.4 metros,Acesco Teja Zinc Cal 35 - 0.80 x 2.4 metros,140121067007230,https://s3.amazonaws.com/co-prod-shared-images/643ddf69-fb54-4e20-a51b-8f9fa48f87d5
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,"Tubo Cerramiento Neg. 1"" (1.50 mm) x 6 m","Acesco Tubo Cerramiento Neg. 1"" (1.50 mm) x 6 m",100261067002865,https://s3.amazonaws.com/co-prod-shared-images/7440e95e-996b-40c4-b042-03f0e7e811ee
Acesco,Hierro y acero,Tubería en Acero y Perfilería,Derivados del acero,"Tubo Cerramiento Neg. 3/4"" (1.90 mm) x 6 m","Acesco Tubo Cerramiento Neg. 3/4"" (1.90 mm) x 6 m",100261067002864,https://s3.amazonaws.com/co-prod-shared-images/f3bc5b53-b070-48f6-8fc1-cd1902408adf
